> BG_1
107.681 23.4564
108.561 23.1408
109.436 22.8203
110.308 22.4951
111.175 22.1652
112.038 21.8307
112.288 21.4078
112.537 20.9845
112.784 20.5609
113.03 20.1369
113.274 19.7126
113.517 19.288
113.759 18.863
114.0 18.4377
114.419 18.8261
> TO_1
-175.985 -23.7499
-175.842 -23.5126
-175.663 -23.2205
-175.489 -22.9058
-175.323 -22.6169
-175.139 -22.2898
-174.952 -21.9153
-174.818 -21.5263
-174.703 -21.2476
-174.551 -20.8926
-174.403 -20.5862
-174.218 -20.204
-174.053 -19.7788
-173.97 -19.4608
-173.824 -19.071
-173.736 -18.7769
-173.698 -18.4832
-173.591 -18.1523
-173.54 -17.9348
-173.445 -17.6766
-173.374 -17.2706
-173.335 -16.9629
-173.311 -16.7157
-173.307 -16.3319
-173.3 -16.041
-173.331 -15.732
-173.355 -15.5611
-173.428 -15.3734
-174.264 -15.3138
-174.567 -15.2505
-174.667 -15.3705
-174.731 -15.4708
-174.822 -15.6161
-174.866 -15.7392
-174.87 -15.8804
-174.601 -15.9358
-174.568 -16.0521
-174.569 -16.2008
-174.576 -16.3545
-174.55 -16.5967
-174.535 -16.7355
-174.529 -16.8742
-174.523 -17.0658
-174.565 -17.1007
-174.599 -17.3197
-174.571 -17.3603
-174.597 -17.6122
-174.56 -17.6301
-174.568 -17.8418
-174.659 -18.0351
-174.757 -18.2308
-174.87 -18.4163
-174.956 -18.6045
-175.035 -18.7878
-175.095 -19.0015
-175.155 -19.2253
-175.189 -19.4594
-175.21 -19.7037
-175.979 -19.3865
-176.027 -19.6508
-176.079 -19.8141
-176.122 -19.8843
-176.182 -20.1056
-176.116 -20.1289
-176.152 -20.2647
-176.159 -20.4234
-176.176 -20.4939
-176.19 -20.655
-176.237 -20.7958
-176.264 -20.8913
-176.289 -20.9995
-176.322 -21.1126
-176.372 -21.3012
-176.405 -21.4874
-176.449 -21.6005
-176.52 -21.8115
-176.601 -22.0074
-176.635 -22.2314
-176.691 -22.2864
-176.709 -22.5005
-176.748 -22.7345
-176.913 -23.0481
-177.102 -23.4144
-177.25 -23.7079
-177.419 -24.1051
-176.887 -24.0295
-176.356 -23.952
-175.691 -23.8526
-175.985 -23.7499
> NI_1
-176.66 -15.6041
-177.13 -15.5594
-177.248 -15.7096
-177.384 -15.8066
-177.493 -15.8989
-177.575 -15.9611
-177.634 -16.0236
-177.664 -16.1065
-177.678 -16.1769
-177.513 -16.3196
-177.364 -16.437
-177.201 -16.5746
-177.068 -16.7246
-176.921 -16.8772
-176.82 -17.0344
-176.713 -17.2194
-176.625 -17.3992
-176.532 -17.574
-176.462 -17.731
-176.403 -17.8727
-176.304 -18.0551
-176.297 -18.1308
-176.33 -18.2666
-176.346 -18.3068
-176.44 -18.4723
-176.511 -18.6002
-176.551 -18.6855
-176.584 -18.7684
-176.587 -18.8364
-176.57 -18.9752
-176.549 -19.2174
-175.979 -19.3865
-175.21 -19.7037
-175.189 -19.4594
-175.155 -19.2253
-175.095 -19.0015
-175.035 -18.7878
-174.956 -18.6045
-174.87 -18.4163
-174.757 -18.2308
-174.659 -18.0351
-174.568 -17.8418
-174.56 -17.6301
-174.597 -17.6122
-174.571 -17.3603
-174.599 -17.3197
-174.565 -17.1007
-174.523 -17.0658
-174.529 -16.8742
-174.535 -16.7355
-174.55 -16.5967
-174.576 -16.3545
-174.569 -16.2008
-174.568 -16.0521
-174.601 -15.9358
-174.87 -15.8804
-176.66 -15.6041
> PM_1
-82.0 9.8
-82.5 9.0
-82.26245 8.8
-82.26245 8.17964
-81.5 7.8
-80.5 7.5
-78.5 7.7
-78.0 7.95
-77.5 8.33
-77.25 8.8
-77.5 9.0
-78.0 9.5
-78.5 9.75
-81.0 9.8
-82.0 9.8
> PR_1
-66.14123 17.56612
-65.0 18.33
-64.9 18.5
-64.7 18.85
-65.0 19.2
-65.5 19.3
-66.0 19.25
-66.25 19.1
-69.36142 17.37209
-68.66095 17.2471
-67.94176 17.25932
-67.22582 17.33379
-66.84271 17.3886
-66.46423 17.46883
-66.14123 17.56612
> GV_1
-73.68679 18.41277
-73.34115 18.35981
-74 19
-74.75 19.33
-75.9071 19.57341
-76.58966 19.68478
-76.9834 19.7465
-77.6726 19.6228
-78.3607 19.4965
-79.011 19.3815
-79.6604 19.2642
-80.2095 19.1597
-80.7579 19.0536
-81.2563 18.9598
-81.7541 18.8647
-81.6893 18.3332
-81.6248 17.8016
-80.3 17.95
-77.4 18.33
-76.6 18.3
-73.68679 18.41277
> BC_1
-111.0 22.75
-110.4 23.5
-110.007 25.3392
-109.806 25.5567
-109.872 25.6073
-110.024 25.7063
-110.291 25.8895
-110.572 26.0661
-110.778 26.2249
-110.68 26.3605
-110.758 26.4159
-110.957 26.535
-111.228 26.7234
-111.506 26.9267
-111.373 27.1053
-111.569 27.2152
-111.382 27.4969
-111.506 27.57
-111.711 27.6935
-112.015 27.906
-112.321 28.1249
-112.589 28.3223
-112.812 28.4987
-113.087 28.7147
-113.339 28.9498
-113.281 29.0084
-113.521 29.2054
-113.775 29.4397
-113.969 29.6458
-114.25 29.5
-115.8 31.0
-117.845 31.759
-118.641 32.0513
-119.513 32.5125
-120.006 32.8614
-116.5 29.5
-115.0 27.4
-114.2 26.75
-112.5 24.9
-111.0 22.75
> SI_1
34.428 28.4143
34.6009 28.9431
34.7755 29.4717
34.9519 30.0
35.1417 30.7025
35.3089 31.3833
35.4701 32.0035
35.5713 32.7553
35.0 33.25
35.7912 35.689
35.3621 35.4051
34.9001 35.091
34.4998 34.7855
34.0542 34.5045
33.7354 34.3017
33.1897 34.03469
32.92116 34.22768
32.60153 34.26133
32.30069 34.12621
31.99235 34.01461
32.0 31.5
32.5 29.8
33.0 28.9
34.428 28.4143
> DA_1
40.3313 17.2662
40.2512 16.7851
40.1716 16.304
39.6707 15.7716
39.55949 15.63704
39.63539 15.58149
39.69024 15.50262
39.75759 15.40905
39.82795 15.31768
39.96825 15.09753
40.0867 14.8647
40.24824 14.58116
40.44807 14.32345
40.54815 14.20852
40.63781 14.08555
40.70555 13.98227
40.78307 13.88618
40.88264 13.77531
40.98917 13.67137
41.0988 13.586
41.20889 13.50101
41.43379 13.33321
41.66968 13.18107
41.92205 12.99261
42.1519 12.7766
42.39034 12.57719
42.5814 12.33972
42.60507 12.09872
42.67195 11.87347
42.80885 11.78148
42.8413 11.795
43.6495 12.0127
44.0493 12.008
40.3313 17.2662
> SK_1
124.705 25.1197
124.148 25.0702
123.755 25.0165
123.721 24.8985
123.182 24.8598
122.85974 23.84408
123.47263 23.83928
124.08483 23.87773
124.76255 23.99533
125.08 24.1
124.705 25.1197
> ST_1
132.269 31.2571
132.03 31.4844
131.717 31.7606
131.284 31.8771
130.835 31.9821
130.185 32.0194
129.768 32.0417
129.442 31.7926
129.121 31.4094
129.059 31.2645
128.819 31.0245
129.032 30.5854
128.848 30.387
128.881 30.1042
128.646 29.8931
131.29299 29.65625
131.72988 30.21762
132.17651 30.7714
132.28335 31.10036
132.269 31.2571
> VI_1
35.6 4.5
33.5 4.5
31 0
30.0 -1.2
30 -2
31 -6
33 -8
36 -6
34.4 -5.5
33.4 -4.0
34 0
35.6 4.5
> RO_1
36.5 -6.5
35.3 -8.5
34.25 -9.5
34.6 -10.2
35.25 -15.0
35.25 -18.4
34.0 -20.8
34.0 -21.5
36 -24
41.0 -20.5
41.0 -14.5
40.75 -11.5
36.5 -6.5
> LW_1
43.5 -22.0
36.42366 -26.01055
36.27973 -26.02153
36.14 -25.99361
37.5615 -36.9837
37.174 -37.8404
36.7774 -38.6959
36.3713 -39.55
35.955 -40.4026
35.528 -41.2537
35.0898 -42.1032
34.636 -42.9307
34.1568 -43.7467
33.6775 -44.5607
33.1706 -45.3818
32.6626 -46.1911
32.1252 -46.9975
32.1258 -46.9998
33.1739 -47.2644
33.3585 -46.8055
33.54 -46.3464
33.8184 -45.9791
33.9824 -46.0812
34.0869 -46.0899
34.2672 -46.2123
34.5037 -46.2216
34.704 -45.9714
34.8682 -45.4657
35.0145 -45.1058
35.1819 -44.8555
35.6603 -44.866
35.9729 -44.9607
36.3029 -44.9665
36.6774 -44.9197
37.0855 -44.8043
37.5083 -44.8753
38.0827 -44.6188
38.1937 -44.401
38.3383 -44.0547
39.0729 -44.1648
39.2673 -43.7257
39.4588 -43.2862
40.5058 -43.4376
41.5578 -43.5794
41.6859 -43.1174
41.812 -42.6553
42.4686 -42.7299
42.5719 -42.2602
42.6737 -41.7904
42.774 -41.3205
43.5 -22.0
> PA_1
180.0 -65.7385
180.0 -37.4758
179.569 -38.2045
179.366 -38.538
179.215 -38.8885
179.125 -39.2296
178.95 -39.6848
178.792 -40.087
178.566 -40.424
178.284 -40.8071
178.015 -41.1879
177.607 -41.4997
176.94843 -41.9712
176.44927 -42.25073
176.01001 -42.61013
175.45095 -42.80979
175.05162 -43.14922
174.21303 -43.58848
173.67394 -43.70828
173.07495 -44.06768
172.53585 -44.42707
171.857 -44.8264
171.39777 -45.16583
170.89861 -45.50526
170.23971 -45.66499
169.62076 -46.24402
169.0018 -46.62338
168.4627 -46.96281
167.78385 -47.36214
167.20482 -47.8014
166.68569 -48.12086
166.16656 -48.42036
165.74727 -48.65995
165.12831 -49.07925
164.58922 -49.39871
164.07009 -49.85794
163.39123 -50.15744
162.963 -50.3688
162.785 -50.4433
162.594 -50.5495
162.453 -50.6679
162.273 -50.8174
162.049 -50.9621
161.825 -51.1182
161.716 -51.1921
161.542 -51.3988
161.368 -51.5421
161.162 -51.7508
161.026 -51.9244
160.762 -52.1656
160.671 -52.2918
160.535 -52.4327
160.342 -52.6336
160.092 -52.8217
159.905 -52.9907
159.731 -53.1704
159.512 -53.3452
159.318 -53.598
159.216 -53.6195
159.142 -53.8122
158.985 -54.0883
158.885 -54.308
158.74 -54.5589
158.674 -54.6894
158.618 -54.9279
158.596 -55.0467
158.54 -55.2724
158.465 -55.5216
158.332 -55.7793
158.226 -56.0216
158.153 -56.1647
158.042 -56.3105
157.944 -56.4385
157.823 -56.7248
157.703 -56.9918
157.64 -57.2302
157.615 -57.474
157.62 -57.7835
157.751 -58.0681
157.92 -58.3342
158.121 -58.6051
158.267 -58.7792
158.385 -58.8581
158.65 -59.0705
158.972 -59.3046
159.186 -59.5107
159.413 -59.7316
159.691 -59.9387
159.803 -60.0055
160.327 -60.5039
160.74 -61.0526
161.129 -61.3842
161.228 -61.4567
161.975 -61.763
162.579 -62.2128
163.202 -62.6599
163.773 -62.4746
164.275 -62.3219
164.768 -62.1772
165.103 -62.0772
165.653 -62.4727
165.969 -62.6676
166.62 -63.0869
166.858 -63.2206
167.55 -62.9712
168.277 -62.7732
168.708 -62.6321
169.238 -62.4461
169.605 -62.6762
170.068 -62.9724
170.441 -63.1488
171.009 -63.4473
171.64 -63.8072
172.164 -64.0974
172.52 -64.2561
173.631 -64.7379
174.242 -64.5079
174.814 -64.3149
175.162 -64.1741
175.582 -63.984
176.063 -64.1878
176.549 -64.4101
176.819 -64.506
177.338 -64.7362
177.889 -64.9749
178.24 -65.0791
178.759 -65.274
179.381 -65.4773
180.0 -65.7385
> PA_2
-180.0 50.4965
-180.0 -13.7723
-178.695 -13.8243
-178.006 -13.8743
-177.231 -14.346
-177.415 -14.7064
-176.88 -14.6708
-176.346 -14.634
-175.865 -14.4781
-175.309 -14.4066
-174.754 -14.3339
-174.083 -14.3791
-173.836 -14.5338
-173.407 -14.584
-173.273 -14.6967
-173.13 -14.7848
-172.939 -14.8669
-172.774 -15.033
-172.602 -15.1514
-172.428 -15.3734
-172.355 -15.5611
-172.331 -15.732
-172.3 -16.041
-172.307 -16.3319
-172.311 -16.7157
-172.335 -16.9629
-172.374 -17.2706
-172.445 -17.6766
-172.54 -17.9348
-172.591 -18.1523
-172.698 -18.4832
-172.786 -18.7769
-172.874 -19.071
-172.97 -19.4608
-173.053 -19.7788
-173.218 -20.204
-173.403 -20.5862
-173.551 -20.8926
-173.703 -21.2476
-173.818 -21.5263
-173.952 -21.9153
-174.139 -22.2898
-174.323 -22.6169
-174.489 -22.9058
-174.663 -23.2205
-174.842 -23.5126
-174.985 -23.7499
-175.102 -24.0701
-175.209 -24.4719
-175.229 -24.8362
-175.261 -25.1425
-175.297 -25.4257
-175.382 -25.7295
-175.415 -26.0248
-175.423 -26.4372
-175.4 -26.8569
-175.545 -27.318
-175.785 -27.7843
-175.885 -28.2638
-175.995 -28.6971
-176.078 -29.0653
-176.153 -29.4691
-176.339 -29.8808
-176.547 -30.3215
-176.69 -30.6779
-176.919 -31.0374
-177.108 -31.4517
-177.301 -31.7932
-177.538 -31.9574
-177.649 -32.2028
-177.666 -32.6959
-177.81 -33.1908
-177.981 -33.5795
-178.208 -33.8459
-178.294 -34.2413
-178.413 -34.4854
-178.539 -34.7058
-178.641 -35.0218
-179.044 -35.5423
-179.371 -36.179
-180.0 -36.793
-180.0 -65.9859
-178.793 -66.1632
-177.926 -65.8623
-177.072 -65.6069
-175.729 -65.1825
-175.07 -65.505
-174.418 -65.8352
-173.709 -65.5061
-172.517 -64.9783
-171.3 -64.3564
-170.043 -64.8585
-169.839 -64.7637
-169.109 -64.2448
-168.379 -63.7303
-167.513 -63.106
-166.608 -62.49
-166.199 -62.6056
-165.149 -63.007
-163.921 -63.4667
-163.001 -62.9675
-162.061 -62.3936
-161.338 -62.6144
-160.43 -62.9233
-159.888 -62.5954
-158.703 -63.0044
-158.394 -62.7885
-157.601 -63.07
-156.717 -63.324
-156.022 -62.9525
-155.254 -62.4327
-154.324 -61.7762
-154.181 -61.8361
-153.661 -61.3992
-152.943 -60.8407
-152.119 -60.1575
-151.329 -59.4694
-150.382 -59.7176
-149.809 -59.3141
-149.264 -58.8221
-148.276 -58.13
-147.692 -57.5547
-147.167 -57.6379
-146.681 -57.3076
-145.979 -56.6686
-145.412 -56.2277
-144.857 -55.7842
-144.482 -55.9103
-143.324 -56.2625
-142.086 -56.6193
-141.211 -56.8392
-140.325 -57.0528
-140.041 -56.7722
-139.545 -56.2678
-139.191 -55.7249
-139.578 -55.6146
-139.253 -55.2509
-138.799 -54.7123
-138.338 -54.141
-137.89 -53.5679
-137.522 -53.6878
-136.59 -53.9067
-136.18 -53.3957
-135.307 -53.643
-134.205 -53.8871
-132.87 -54.2371
-132.126 -54.4323
-131.375 -54.6229
-130.059 -54.9314
-129.345 -55.1286
-128.624 -55.3215
-127.231 -55.5654
-126.8 -55.0641
-126.197 -55.1382
-125.077 -55.4541
-124.262 -55.5873
-123.442 -55.715
-122.655 -55.8731
-121.862 -56.0262
-121.635 -55.8321
-121.228 -55.2189
-120.663 -54.4098
-119.685 -54.6416
-118.581 -54.8185
-118.313 -54.3503
-118.037 -53.6908
-117.661 -53.1241
-118.977 -52.8974
-118.875 -52.7524
-118.422 -52.212
-118.12 -51.7718
-117.824 -51.3309
-117.522 -50.8747
-117.225 -50.4178
-116.802 -49.8934
-116.388 -49.3675
-115.233 -49.5892
-114.556 -49.721
-113.875 -49.8489
-113.745 -49.3574
-113.528 -48.841
-113.315 -48.3242
-113.131 -47.7733
-112.95 -47.2221
-112.685 -46.5385
-112.426 -45.8544
-112.675 -45.8327
-112.55 -45.4942
-112.381 -44.9378
-112.216 -44.3811
-111.971 -43.7738
-111.73 -43.1659
-111.538 -42.6833
-111.349 -42.2004
-110.954 -42.2487
-110.832 -41.3555
-110.754 -40.7597
-110.677 -40.1638
-110.533 -39.5749
-110.391 -38.9858
-111.27 -38.9785
-111.268 -38.8776
-111.067 -38.276
-110.869 -37.6741
-110.668 -37.0423
-110.471 -36.4102
-110.739 -36.3578
-110.715 -36.2186
-110.579 -35.8301
-110.895 -35.7967
-110.877 -35.3191
-110.827 -35.0908
-111.126 -34.9948
-111.399 -34.9123
-111.756 -34.8114
-112.187 -34.6742
-112.417 -34.5562
-112.562 -34.2996
-112.628 -33.9988
-112.604 -33.6626
-112.504 -33.6498
-112.46 -33.3989
-112.442 -33.112
-112.418 -32.7938
-112.415 -32.4889
-112.356 -32.3278
-112.151 -32.3426
-112.065 -32.1144
-112.063 -31.9485
-112.041 -31.7737
-112.023 -31.5362
-111.964 -31.3905
-111.978 -31.3862
-111.951 -31.0446
-111.885 -30.6658
-111.851 -30.6244
-111.797 -30.4248
-111.775 -30.1873
-111.773 -30.0247
-111.749 -29.5788
-111.806 -29.2656
-112.367 -29.1602
-112.956 -29.0088
-113.02 -28.7872
-113.021 -28.5495
-113.01 -28.3829
-112.934 -28.3794
-112.955 -28.129
-112.971 -27.8495
-113.001 -27.6074
-113.133 -27.577
-113.17825 -27.78632
-113.19836 -27.88628
-113.2133 -27.98701
-113.20726 -28.07358
-113.22034 -28.15706
-113.29793 -28.17137
-113.36292 -28.10801
-113.4112 -27.99985
-113.44346 -27.88574
-113.49228 -27.66037
-113.53057 -27.43299
-113.55518 -27.29521
-113.59657 -27.16167
-113.66256 -27.02675
-113.72786 -26.89151
-113.74805 -26.83527
-113.75886 -26.79866
-113.944 -26.7897
-114.526 -26.7251
-115.105 -26.604
-115.291 -26.4659
-115.518 -26.2434
-115.769 -25.9677
-116.028 -25.6738
-116.353 -25.4158
-116.49 -25.172
-116.099 -24.8475
-116.225 -24.5558
-116.184 -24.4583
-115.968 -24.3829
-115.912 -24.2418
-115.482 -24.1051
-115.402 -24.0174
-115.424 -23.8844
-115.599 -23.4684
-115.254 -23.3975
-115.183 -23.237
-114.962 -23.1789
-114.875 -23.0396
-114.567 -23.0236
-114.55644 -22.94968
-114.498 -22.5426
-114.505 -22.1961
-114.421 -22.1145
-114.379 -21.627
-114.318 -21.5636
-114.2893 -21.42173
-114.229 -21.1213
-114.087 -20.5993
-113.931 -20.5745
-113.796 -20.321
-113.697 -19.9675
-113.498 -19.3006
-113.623 -19.2852
-113.364 -18.7766
-113.52 -18.7579
-113.383 -18.4442
-113.264 -18.0081
-113.388 -17.9938
-113.174 -17.5384
-113.329 -17.5211
-113.117 -17.065
-113.241 -17.0515
-113.041 -16.6834
-113.165 -16.6703
-112.973 -16.3609
-113.066 -16.3513
-112.973 -15.7917
-112.869 -15.2478
-112.766 -14.7038
-112.613 -14.718
-112.581 -14.0619
-112.439 -13.8646
-112.426 -13.3863
-111.846 -13.4645
-111.266 -13.5413
-111.191 -13.3964
-111.007 -13.4108
-110.892 -12.7553
-111.077 -12.7417
-110.926 -11.9684
-110.675 -11.4724
-110.485 -11.3942
-110.447 -10.8224
-110.292 -10.8017
-110.218 -10.0804
-110.071 -9.66505
-109.857 -9.67656
-109.756 -8.92454
-109.038 -9.03537
-108.32 -9.14481
-108.192 -8.35695
-108.063 -8.24014
-107.88 -7.51409
-107.653 -7.18594
-107.607 -6.75924
-107.441 -6.3667
-106.95 -6.44278
-106.845 -6.0162
-106.752 -6.01875
-106.741 -5.6199
-106.587 -5.62383
-106.45 -5.04324
-106.253 -4.49391
-105.544 -4.56935
-105.38 -4.07847
-104.699 -4.15158
-104.539 -3.8444
-103.637 -3.95089
-102.735 -4.05639
-102.571 -3.43472
-102.566 -2.93572
-102.754 -2.93392
-102.687 -2.43571
-102.621 -1.90611
-102.402 -1.90746
-102.307 -1.59589
-102.462 -1.53269
-102.399 -1.28336
-102.524 -1.28284
-102.397 -0.50323
-102.319 -0.01548
-102.294 0.15707
-102.253 0.3717
-102.21 0.70634
-102.24 0.71282
-102.181 1.13426
-102.223 1.21398
-102.203 1.22065
-102.243 1.34857
-102.222 1.3611
-102.257 1.52778
-102.23 1.54137
-102.262 1.75155
-102.133 1.77843
-102.104 1.90382
-102.088 1.90349
-102.076 1.97154
-102.075 2.02449
-102.067 2.13734
-102.075 2.16104
-102.08 2.3083
-102.088 2.32729
-102.09 2.3909
-102.085 2.41199
-102.085 2.48615
-102.077 2.50246
-102.082 2.57438
-102.068 2.63532
-102.109 2.78564
-102.096 2.79833
-102.118 2.89294
-102.145 2.88876
-102.193 3.07219
-102.219 3.23869
-102.199 3.45816
-102.259 3.75071
-102.184 3.77753
-102.32 4.65326
-102.457 5.52897
-102.558 6.35535
-102.659 7.18172
-102.81 7.79085
-102.961 8.39993
-103.595 8.37048
-104.229 8.34001
-104.258 8.45574
-104.296 9.17474
-104.296 10.0171
-103.598 10.1232
-103.628 10.2746
-103.739 10.9366
-103.807 11.4045
-103.875 11.8723
-103.772 11.8904
-103.927 12.5868
-104.181 13.3284
-104.437 14.0698
-104.563 14.6722
-104.69 15.2745
-105.32 15.1076
-105.357 15.5576
-105.398 16.2605
-105.36888 16.99942
-105.421 17.0
-105.48 17.2902
-105.725 17.5061
-106.321 17.78
-106.359 17.9278
-106.357 18.1177
-106.28787 18.52302
-106.527 18.5444
-106.756 18.5899
-107.002 18.6471
-107.272 18.7561
-107.523 18.8632
-107.816 18.936
-108.233 19.1073
-108.198 19.2235
-108.534 19.3837
-108.896 19.5496
-108.903 19.6255
-109.16 19.8065
-109.45 20.0271
-109.373 20.1418
-109.378 20.1757
-109.319 20.2423
-109.215 20.3973
-109.187 20.4995
-109.285 20.5584
-109.261 20.6426
-109.194 20.7392
-109.111 20.824
-109.013 20.949
-108.915 21.0679
-108.809 21.2529
-108.977 21.347
-108.936 21.4513
-108.868 21.536
-108.784 21.6428
-108.669 21.7739
-108.582 21.9047
-108.676 21.9596
-108.589 22.1024
-108.516 22.2011
-108.527 22.2769
-108.407 22.4401
-108.273 22.6134
-108.232 22.7117
-111.0 22.75
-112.5 24.9
-114.2 26.75
-115.0 27.4
-116.5 29.5
-120.507 33.2119
-120.952 33.7634
-121.408 34.3129
-121.78 34.928
-122.163 35.5414
-122.537 36.2717
-122.558 36.6739
-123.17 36.9962
-123.58 37.4131
-123.775 38.0796
-123.986 38.4977
-124.201 38.919
-124.546 39.389
-124.958 39.7016
-125.478 40.009
-125.787 40.2711
-126.205 40.28
-126.159 40.3904
-126.869 40.4224
-127.579 40.45
-127.579 40.5385
-127.717 40.5726
-127.639 41.0807
-127.56 41.5888
-127.446 41.5551
-127.401 41.6405
-127.241 41.6921
-127.039 42.357
-126.627 43.0136
-127.571 43.4195
-128.528 43.8176
-129.498 44.2075
-130.48 44.5892
-130.367 44.9295
-130.069 45.2854
-130.187 45.414
-129.936 45.7362
-129.869 45.896
-130.073 45.9427
-130.051 46.1958
-129.917 46.2291
-129.803 46.4332
-129.572 46.4015
-129.259 47.0647
-128.938 47.727
-129.19 47.8354
-128.94 48.3236
-129.147 48.476
-128.919 48.8687
-129.705 49.1768
-130.501 49.4794
-130.162 49.9827
-130.3 50.0554
-130.162 50.2172
-130.329 50.2979
-130.254 50.4647
-130.753 50.9076
-131.074 51.1851
-131.85 51.6121
-131.577 51.8858
-131.832 52.2591
-132.339 52.6971
-132.714 53.127
-133.093 53.5217
-133.426 53.9241
-133.84 54.3774
-134.11945 54.38249
-134.61242 54.84901
-135.09101 55.33107
-135.54808 55.84803
-135.95673 56.40537
-136.34278 56.9915
-136.69186 57.60036
-136.85234 58.00847
-137.045 57.6047
-138.367 57.0786
-139.653 56.5389
-140.901 55.9864
-141.099 55.8969
-141.602 55.6647
-142.928 55.4059
-144.194 55.7027
-145.479 55.9863
-146.887 56.1451
-148.305 56.2878
-149.734 56.4141
-151.218 56.3092
-152.227 56.0583
-153.164 55.6104
-154.16 55.239
-155.239 54.7845
-156.138 54.5272
-157.067 54.3175
-157.986 54.1008
-159.344 53.8555
-160.129 53.7408
-160.91 53.6209
-161.664 53.4964
-162.413 53.3672
-163.177 53.18
-163.934 52.9879
-164.665 52.8183
-165.39 52.6443
-166.108 52.4527
-166.819 52.2568
-167.99 52.0007
-168.972 51.74
-169.378 51.6322
-170.159 51.4395
-170.897 51.3061
-171.634 51.1706
-172.484 51.0693
-173.328 50.9636
-174.119 50.8963
-174.907 50.8258
-175.629 50.7447
-176.223 50.5883
-177.088 50.496
-177.758 50.4842
-178.48 50.4903
-180.0 50.4965
> PA_3
180.0 -13.6212
180.0 50.5055
178.498 50.6189
177.637 50.7127
176.72 50.8959
175.571 51.1082
174.219 51.403
172.964 51.6839
171.847 52.0259
170.7 52.4979
169.752 52.8555
168.836 53.2079
168.188 53.5694
167.413 53.906
166.407 54.2367
165.771 54.5884
164.847 54.957
164.066 55.2092
163.67 54.7786
163.282 54.3468
162.79 53.6249
162.458 53.0032
161.584 52.654
160.945 52.1588
160.599 51.4877
159.877 50.8551
159.174 50.1545
158.644 49.8546
158.121 49.5524
157.568 49.1072
157.024 48.6594
156.353 48.1828
155.742 47.7246
155.141 47.2632
154.664 46.8526
154.195 46.44
153.528 45.8973
152.88 45.5293
152.24 45.1576
151.419 44.704
150.877 44.447
150.339 44.1874
149.311 43.7205
148.34 43.2079
147.345 42.6851
146.69 42.3623
146.198 42.0762
145.71 41.788
145.077 41.3192
144.454 40.847
144.479 40.5494
144.399 40.3668
144.328 40.2029
144.283 40.0672
144.254 39.9281
144.225 39.7667
144.236 39.5572
144.203 39.3737
144.189 39.1233
144.119 38.9086
144.061 38.7095
144.017 38.5356
143.973 38.3585
143.928 38.1655
143.888 37.9281
143.843 37.7097
143.743 37.4792
143.637 37.2899
143.518 37.0594
143.408 36.8604
143.275 36.6488
143.151 36.5195
143.02 36.3393
142.887 36.2636
142.761 36.1878
142.681 36.0642
142.606 36.0009
142.555 35.9438
142.46 35.673
142.325 35.5027
142.221 35.3333
142.17 35.2168
142.067 35.1636
142.029 34.8886
141.992 34.6663
141.883 34.2127
141.858 33.7039
142.012 33.2525
141.994 32.5576
142.099 31.9825
142.159 31.3152
142.224 30.711
142.473 30.1282
142.507 29.6208
142.748 28.9754
143.002 28.5187
143.172 27.9407
143.243 27.4633
143.26 26.737
143.231 26.3289
143.075 25.6124
143.098 24.9176
143.096 24.9092
143.522 24.3908
144.022 23.7644
144.706 23.2501
145.292 22.7123
146.062 22.2015
146.545 21.7298
146.822 21.3306
147.019 20.8051
147.207 20.3034
147.46 19.7452
147.619 19.1724
147.82 18.6465
147.811 18.0602
147.856 17.2831
147.787 16.5234
147.684 15.653
147.462 14.9661
147.201 14.2158
146.752 13.3632
146.221 13.0015
145.691 12.6466
145.349 12.3141
145.024 12.2112
144.619 12.0206
144.157 11.7896
143.503 11.4936
143.097 11.5689
142.961 11.4031
142.122 11.2852
141.608 11.0581
140.772 10.8578
140.1 10.9459
138.813 11.1214
138.90647 11.06055
139.13176 11.00736
139.35682 10.95178
139.58745 10.89998
139.80152 10.8047
139.97783 10.60297
140.09713 10.36302
140.09822 10.36062
140.24266 9.99538
140.36141 9.6207
140.50021 9.19101
140.7053 8.79095
141.517 8.11804
142.262 7.61077
142.666 7.38844
142.82211 7.31319
142.95796 7.27559
143.10093 7.27539
143.27733 7.28398
143.45256 7.30445
143.78841 7.40916
144.0981 7.57755
144.39325 7.78651
144.67486 8.01373
144.95183 8.24367
145.25147 8.44164
145.94962 8.62291
146.67113 8.54965
147.01092 8.44814
147.33199 8.29898
147.61824 8.09211
147.8696 7.84361
148.20908 7.39303
148.4712 6.89344
148.61881 6.31169
148.64968 5.70963
148.6592 5.149
148.65633 4.58825
148.63831 4.01555
148.62825 3.4427
148.694 3.13658
148.668 2.62928
148.684 2.05827
148.7 1.48745
148.863 0.93659
149.112 0.40626
149.191 -0.14324
149.251 -0.39698
149.27 -0.65021
149.481 -0.81847
149.769 -1.00453
150.023 -1.02138
150.344 -1.12276
150.717 -1.22404
151.089 -1.30833
151.427 -1.46017
151.816 -1.64562
152.155 -1.86475
152.578 -2.13414
152.916 -2.1502
153.119 -2.20029
153.39 -2.43572
153.542 -2.60389
153.711 -2.68759
153.882 -3.04097
154.035 -3.3268
154.256 -3.6121
154.359 -3.94845
154.7 -4.28294
154.955 -4.55028
154.992 -4.88657
154.978 -5.24012
154.592 -5.58051
154.545 -5.90097
154.533 -6.42324
158.0 -6.5
161.0 -7.75
162.0 -8.75
162 -10
